delivery_order_id,source_order_number,shipment_number,order_date,planned_delivery_timestamp,actual_delivery_timestamp,customer_id,driver_id,route_id,vehicle_id,sales_organization_id,missed_reason_code,ordered_cases,delivered_cases,undelivered_cases,total_sales_amount,planned_stop_count,actual_stop_count,delivery_delay_minutes,hotshot_flag,off_day_flag,on_time_flag,in_full_flag,otif_flag,sla_flag,missed_delivery_flag,delivery_status
DEL000000424,ORD000000424,SHP000000424,2024-10-01,2024-10-02 16:13:54,2024-10-02 16:02:54,CUST000146,DRV00065,ROUTE00067,VEH00065,SO0017,,45.99,45.99,0.0,833.17,1,1,-11.0,False,False,True,True,True,True,False,Completed
DEL000000425,ORD000000425,SHP000000425,2025-02-02,2025-02-03 22:37:56,,CUST000443,DRV00026,ROUTE00026,VEH00026,SO0007,VEHICLE_BREAKDOWN,65.61,0.0,65.61,0.0,1,0,,False,False,False,False,False,False,True,Missed
DEL000000426,ORD000000426,SHP000000426,2025-03-01,2025-03-02 01:42:57,2025-03-02 01:09:57,CUST000232,DRV00006,ROUTE00007,VEH00007,SO0002,,83.82,83.82,0.0,1500.56,1,1,-33.0,False,False,True,True,True,True,False,Completed
DEL000000427,ORD000000427,SHP000000427,2025-12-27,2025-12-28 09:24:18,2025-12-28 08:52:18,CUST000555,DRV00090,ROUTE00089,VEH00089,SO0023,,72.95,72.95,0.0,1897.71,1,1,-32.0,False,False,True,True,True,True,False,Completed
DEL000000428,ORD000000428,SHP000000428,2025-11-20,2025-11-21 19:25:47,2025-11-21 19:31:47,CUST000109,DRV00150,ROUTE00150,VEH00151,SO0038,,33.2,33.2,0.0,840.38,1,1,6.0,False,False,True,True,True,True,False,Completed
DEL000000429,ORD000000429,SHP000000429,2024-10-03,2024-10-04 15:19:01,2024-10-04 14:56:01,CUST002259,DRV00041,ROUTE00041,VEH00042,SO0011,,61.93,61.93,0.0,1024.66,1,1,-23.0,False,False,True,True,True,True,False,Completed
DEL000000430,ORD000000430,SHP000000430,2025-10-31,2025-11-01 17:04:45,2025-11-01 16:40:45,CUST002432,DRV00132,ROUTE00131,VEH00130,SO0033,,45.52,45.52,0.0,655.72,1,1,-24.0,False,False,True,True,True,True,False,Completed
DEL000000431,ORD000000431,SHP000000431,2024-01-18,2024-01-19 01:33:00,2024-01-19 04:30:00,CUST001773,DRV00113,ROUTE00114,VEH00115,SO0029,,42.69,42.69,0.0,1106.27,1,1,177.0,False,False,False,True,False,False,False,Completed
DEL000000432,ORD000000432,SHP000000432,2025-08-07,2025-08-08 02:40:19,2025-08-08 02:02:19,CUST001392,DRV00098,ROUTE00098,VEH00100,SO0025,,159.34,159.34,0.0,4468.88,1,1,-38.0,False,False,True,True,True,True,False,Completed
DEL000000433,ORD000000433,SHP000000433,2026-02-06,2026-02-07 09:07:13,2026-02-07 08:47:13,CUST002425,DRV00031,ROUTE00029,VEH00032,SO0008,,54.67,54.67,0.0,919.88,1,1,-20.0,False,False,True,True,True,True,False,Completed
DEL000000434,ORD000000434,SHP000000434,2025-11-13,2025-11-14 14:49:07,2025-11-14 14:42:07,CUST001780,DRV00030,ROUTE00032,VEH00031,SO0008,,172.24,172.24,0.0,2985.68,1,1,-7.0,False,False,True,True,True,True,False,Completed
DEL000000435,ORD000000435,SHP000000435,2024-07-07,2024-07-08 13:14:54,2024-07-08 12:37:54,CUST001196,DRV00181,ROUTE00181,VEH00183,SO0046,,48.84,48.84,0.0,1223.3,1,1,-37.0,False,False,True,True,True,True,False,Completed
DEL000000436,ORD000000436,SHP000000436,2025-07-16,2025-07-17 19:01:28,2025-07-17 20:10:28,CUST000538,DRV00128,ROUTE00127,VEH00128,SO0032,,43.21,43.21,0.0,816.84,1,1,69.0,False,False,False,True,False,False,False,Completed
DEL000000437,ORD000000437,SHP000000437,2024-03-29,2024-03-30 23:43:47,2024-03-30 23:06:47,CUST002204,DRV00155,ROUTE00156,VEH00154,SO0039,,55.13,55.13,0.0,1336.43,1,1,-37.0,False,False,True,True,True,True,False,Completed
DEL000000438,ORD000000438,SHP000000438,2025-06-27,2025-06-28 09:43:47,2025-06-28 11:31:47,CUST001061,DRV00143,ROUTE00144,VEH00142,SO0036,,73.2,73.2,0.0,1254.49,1,1,108.0,False,False,False,True,False,False,False,Completed
DEL000000439,ORD000000439,SHP000000439,2024-07-11,2024-07-12 09:09:46,2024-07-12 08:16:46,CUST002363,DRV00020,ROUTE00019,VEH00018,SO0005,,49.63,49.63,0.0,903.34,1,1,-53.0,False,False,True,True,True,True,False,Completed
DEL000000440,ORD000000440,SHP000000440,2025-02-03,2025-02-04 01:38:07,2025-02-04 01:38:07,CUST002396,DRV00004,ROUTE00001,VEH00004,SO0001,,86.28,86.28,0.0,2074.23,1,1,0.0,True,False,True,True,True,True,False,Completed
DEL000000441,ORD000000441,SHP000000441,2025-01-12,2025-01-13 01:12:14,2025-01-13 00:13:14,CUST001352,DRV00113,ROUTE00113,VEH00114,SO0029,,54.51,54.51,0.0,1226.8,1,1,-59.0,False,False,True,True,True,True,False,Completed
DEL000000442,ORD000000442,SHP000000442,2025-10-04,2025-10-05 19:10:09,2025-10-05 21:15:09,CUST001158,DRV00101,ROUTE00102,VEH00101,SO0026,,56.18,56.18,0.0,1589.87,1,1,125.0,False,False,False,True,False,False,False,Completed
DEL000000443,ORD000000443,SHP000000443,2024-11-03,2024-11-04 12:05:33,2024-11-04 11:22:33,CUST000758,DRV00095,ROUTE00094,VEH00096,SO0024,,92.36,92.36,0.0,2096.82,1,1,-43.0,False,False,True,True,True,True,False,Completed
DEL000000444,ORD000000444,SHP000000444,2026-04-26,2026-04-27 07:45:58,2026-04-27 07:05:58,CUST000661,DRV00032,ROUTE00032,VEH00031,SO0008,,43.19,43.19,0.0,744.02,1,1,-40.0,False,False,True,True,True,True,False,Completed
DEL000000445,ORD000000445,SHP000000445,2024-08-28,2024-08-29 08:41:15,2024-08-29 08:25:15,CUST002193,DRV00183,ROUTE00184,VEH00183,SO0046,,82.97,82.97,0.0,2016.61,1,1,-16.0,False,False,True,True,True,True,False,Completed
DEL000000446,ORD000000446,SHP000000446,2024-10-02,2024-10-03 01:35:14,2024-10-03 00:59:14,CUST002241,DRV00124,ROUTE00124,VEH00123,SO0031,,61.51,61.51,0.0,1595.75,1,1,-36.0,False,False,True,True,True,True,False,Completed
DEL000000447,ORD000000447,SHP000000447,2024-05-16,2024-05-17 22:58:42,2024-05-17 22:10:42,CUST001455,DRV00037,ROUTE00037,VEH00039,SO0010,,235.92,235.92,0.0,4010.86,1,1,-48.0,True,False,True,True,True,True,False,Completed
DEL000000448,ORD000000448,SHP000000448,2024-11-06,2024-11-07 18:15:24,2024-11-07 17:46:24,CUST001958,DRV00126,ROUTE00126,VEH00125,SO0032,,55.98,55.98,0.0,1448.11,1,1,-29.0,False,False,True,True,True,True,False,Completed
DEL000000449,ORD000000449,SHP000000449,2025-11-10,2025-11-11 13:25:42,2025-11-11 13:01:42,CUST002435,DRV00025,ROUTE00025,VEH00028,SO0007,,102.22,102.22,0.0,2374.98,1,1,-24.0,False,False,True,True,True,True,False,Completed
DEL000000450,ORD000000450,SHP000000450,2024-11-25,2024-11-26 01:15:48,2024-11-26 01:25:48,CUST000065,DRV00174,ROUTE00176,VEH00175,SO0044,,107.62,107.62,0.0,2997.7,1,1,10.0,False,False,True,True,True,True,False,Completed
DEL000000451,ORD000000451,SHP000000451,2024-11-19,2024-11-20 16:05:45,2024-11-20 15:55:45,CUST000863,DRV00037,ROUTE00037,VEH00040,SO0010,,80.41,80.41,0.0,1543.15,1,1,-10.0,False,False,True,True,True,True,False,Completed
DEL000000452,ORD000000452,SHP000000452,2024-07-16,2024-07-17 01:33:54,2024-07-17 00:50:54,CUST000536,DRV00119,ROUTE00120,VEH00120,SO0030,,19.8,19.8,0.0,538.85,1,1,-43.0,False,False,True,True,True,True,False,Completed
DEL000000453,ORD000000453,SHP000000453,2024-02-20,2024-02-21 07:15:10,2024-02-21 07:04:10,CUST000807,DRV00131,ROUTE00129,VEH00129,SO0033,,114.1,114.1,0.0,2508.76,1,1,-11.0,False,False,True,True,True,True,False,Completed
DEL000000454,ORD000000454,SHP000000454,2025-09-09,2025-09-10 01:00:11,2025-09-10 00:21:11,CUST000383,DRV00112,ROUTE00112,VEH00111,SO0028,,86.32,86.32,0.0,1338.76,1,1,-39.0,False,False,True,True,True,True,False,Completed
DEL000000455,ORD000000455,SHP000000455,2024-07-20,2024-07-21 02:46:12,2024-07-21 02:14:12,CUST001466,DRV00100,ROUTE00097,VEH00097,SO0025,,103.82,103.82,0.0,2098.04,1,1,-32.0,False,False,True,True,True,True,False,Completed
DEL000000456,ORD000000456,SHP000000456,2025-10-28,2025-10-29 02:46:55,2025-10-29 02:39:55,CUST001993,DRV00047,ROUTE00046,VEH00048,SO0012,,118.02,118.02,0.0,2389.83,1,1,-7.0,False,False,True,True,True,True,False,Completed
DEL000000457,ORD000000457,SHP000000457,2024-05-26,2024-05-27 14:11:46,2024-05-27 13:24:46,CUST000386,DRV00111,ROUTE00112,VEH00112,SO0028,,47.03,47.03,0.0,1082.92,1,1,-47.0,False,False,True,True,True,True,False,Completed
DEL000000458,ORD000000458,SHP000000458,2024-04-12,2024-04-13 06:57:38,2024-04-13 06:06:38,CUST001865,DRV00032,ROUTE00032,VEH00032,SO0008,,142.79,142.79,0.0,2187.57,1,1,-51.0,False,False,True,True,True,True,False,Completed
DEL000000459,ORD000000459,SHP000000459,2025-06-19,2025-06-20 11:54:56,2025-06-20 11:17:56,CUST002203,DRV00142,ROUTE00141,VEH00144,SO0036,,133.98,133.98,0.0,2450.0,1,1,-37.0,False,False,True,True,True,True,False,Completed
DEL000000460,ORD000000460,SHP000000460,2025-02-17,2025-02-18 23:15:33,2025-02-18 22:52:33,CUST001928,DRV00068,ROUTE00067,VEH00067,SO0017,,99.96,99.96,0.0,2282.37,1,1,-23.0,False,True,True,True,True,True,False,Completed
DEL000000461,ORD000000461,SHP000000461,2024-04-09,2024-04-10 18:17:27,2024-04-10 18:21:27,CUST000346,DRV00081,ROUTE00081,VEH00082,SO0021,,42.75,42.75,0.0,825.92,1,1,4.0,False,False,True,True,True,True,False,Completed
DEL000000462,ORD000000462,SHP000000462,2026-01-25,2026-01-26 16:14:21,2026-01-26 16:18:21,CUST001002,DRV00093,ROUTE00095,VEH00096,SO0024,,29.88,29.88,0.0,806.82,1,1,4.0,False,False,True,True,True,True,False,Completed
DEL000000463,ORD000000463,SHP000000463,2025-09-04,2025-09-05 21:32:49,2025-09-05 21:56:49,CUST001602,DRV00027,ROUTE00027,VEH00028,SO0007,,40.34,40.34,0.0,1061.55,1,1,24.0,False,False,False,True,False,True,False,Completed
DEL000000464,ORD000000464,SHP000000464,2025-07-30,2025-07-31 07:53:07,2025-07-31 10:23:07,CUST000182,DRV00090,ROUTE00090,VEH00090,SO0023,,137.03,137.03,0.0,2963.61,1,1,150.0,False,False,False,True,False,False,False,Completed
DEL000000465,ORD000000465,SHP000000465,2026-06-15,2026-06-16 06:57:55,2026-06-16 07:09:55,CUST000993,DRV00165,ROUTE00165,VEH00167,SO0042,,90.67,90.67,0.0,1416.71,1,1,12.0,False,False,True,True,True,True,False,Completed
DEL000000466,ORD000000466,SHP000000466,2024-03-12,2024-03-13 09:01:38,2024-03-13 08:51:38,CUST000955,DRV00030,ROUTE00029,VEH00031,SO0008,,116.67,116.67,0.0,2583.49,1,1,-10.0,False,True,True,True,True,True,False,Completed
DEL000000467,ORD000000467,SHP000000467,2026-01-20,2026-01-21 23:44:29,,CUST001322,DRV00012,ROUTE00012,VEH00011,SO0003,CUSTOMER_CLOSED,204.72,0.0,204.72,0.0,1,0,,False,False,False,False,False,False,True,Missed
DEL000000468,ORD000000468,SHP000000468,2025-08-10,2025-08-11 23:49:31,2025-08-11 23:05:31,CUST001374,DRV00177,ROUTE00179,VEH00180,SO0045,,48.75,48.75,0.0,1095.16,1,1,-44.0,False,False,True,True,True,True,False,Completed
DEL000000469,ORD000000469,SHP000000469,2025-06-03,2025-06-04 07:50:03,,CUST001180,DRV00147,ROUTE00145,VEH00148,SO0037,TRAFFIC,62.79,0.0,62.79,0.0,1,0,,False,False,False,False,False,False,True,Missed
DEL000000470,ORD000000470,SHP000000470,2024-05-19,2024-05-20 15:47:17,2024-05-20 15:07:17,CUST001743,DRV00178,ROUTE00179,VEH00180,SO0045,,83.87,83.87,0.0,1960.28,1,1,-40.0,False,False,True,True,True,True,False,Completed
DEL000000471,ORD000000471,SHP000000471,2024-02-05,2024-02-06 01:20:16,2024-02-06 00:52:16,CUST002477,DRV00131,ROUTE00130,VEH00131,SO0033,,56.59,56.59,0.0,1403.78,1,1,-28.0,False,False,True,True,True,True,False,Completed
DEL000000472,ORD000000472,SHP000000472,2026-04-10,2026-04-11 06:38:49,2026-04-11 08:02:49,CUST001060,DRV00094,ROUTE00096,VEH00093,SO0024,,129.36,129.36,0.0,2090.21,1,1,84.0,True,False,False,True,False,False,False,Completed
DEL000000473,ORD000000473,SHP000000473,2024-11-20,2024-11-21 22:46:52,2024-11-21 22:01:52,CUST000581,DRV00139,ROUTE00139,VEH00137,SO0035,,74.67,74.67,0.0,1083.37,1,1,-45.0,False,False,True,True,True,True,False,Completed
DEL000000474,ORD000000474,SHP000000474,2025-12-14,2025-12-15 06:50:31,2025-12-15 06:08:31,CUST001871,DRV00080,ROUTE00078,VEH00077,SO0020,,126.1,126.1,0.0,2979.54,1,1,-42.0,False,False,True,True,True,True,False,Completed
DEL000000475,ORD000000475,SHP000000475,2026-06-30,2026-07-01 03:33:21,2026-07-01 03:41:21,CUST002422,DRV00181,ROUTE00183,VEH00183,SO0046,,58.37,58.37,0.0,1371.58,1,1,8.0,False,False,True,True,True,True,False,Completed
DEL000000476,ORD000000476,SHP000000476,2024-11-09,2024-11-10 05:17:57,2024-11-10 05:20:57,CUST001436,DRV00020,ROUTE00020,VEH00018,SO0005,,82.96,75.42,7.54,1087.92,1,1,3.0,False,False,True,False,False,True,False,Completed
DEL000000477,ORD000000477,SHP000000477,2025-11-20,2025-11-21 18:55:58,2025-11-21 19:01:58,CUST000214,DRV00091,ROUTE00091,VEH00092,SO0023,,97.07,97.07,0.0,1592.95,1,1,6.0,False,False,True,True,True,True,False,Completed
DEL000000478,ORD000000478,SHP000000478,2024-08-27,2024-08-28 17:14:51,2024-08-28 16:56:51,CUST001199,DRV00171,ROUTE00170,VEH00172,SO0043,,51.63,51.63,0.0,1427.85,1,1,-18.0,False,False,True,True,True,True,False,Completed
DEL000000479,ORD000000479,SHP000000479,2024-01-16,2024-01-17 03:03:35,2024-01-17 02:32:35,CUST000817,DRV00104,ROUTE00102,VEH00101,SO0026,,97.54,97.54,0.0,1367.23,1,1,-31.0,False,False,True,True,True,True,False,Completed
DEL000000480,ORD000000480,SHP000000480,2025-07-21,2025-07-22 08:36:57,2025-07-22 08:29:57,CUST002033,DRV00162,ROUTE00164,VEH00162,SO0041,,129.5,129.5,0.0,2751.96,1,1,-7.0,False,False,True,True,True,True,False,Completed
DEL000000481,ORD000000481,SHP000000481,2024-10-10,2024-10-11 20:56:14,,CUST002372,DRV00172,ROUTE00171,VEH00172,SO0043,CUSTOMER_CLOSED,41.78,0.0,41.78,0.0,1,0,,False,False,False,False,False,False,True,Missed
DEL000000482,ORD000000482,SHP000000482,2025-05-04,2025-05-05 07:48:04,2025-05-05 07:38:04,CUST000948,DRV00135,ROUTE00136,VEH00134,SO0034,,40.26,40.26,0.0,1045.94,1,1,-10.0,False,False,True,True,True,True,False,Completed
DEL000000483,ORD000000483,SHP000000483,2026-01-01,2026-01-02 03:04:12,2026-01-02 02:30:12,CUST000289,DRV00063,ROUTE00064,VEH00064,SO0016,,56.47,56.47,0.0,855.91,1,1,-34.0,False,False,True,True,True,True,False,Completed
DEL000000484,ORD000000484,SHP000000484,2025-08-27,2025-08-28 15:59:11,2025-08-28 15:12:11,CUST002391,DRV00081,ROUTE00082,VEH00084,SO0021,,53.04,48.8,4.24,1026.48,1,1,-47.0,False,False,True,False,False,True,False,Completed
DEL000000485,ORD000000485,SHP000000485,2025-12-27,2025-12-28 09:27:31,2025-12-28 08:47:31,CUST002185,DRV00071,ROUTE00070,VEH00071,SO0018,,58.97,58.97,0.0,1277.32,1,1,-40.0,False,False,True,True,True,True,False,Completed
DEL000000486,ORD000000486,SHP000000486,2025-06-04,2025-06-05 10:34:46,2025-06-05 10:03:46,CUST001758,DRV00174,ROUTE00176,VEH00174,SO0044,,88.11,88.11,0.0,2125.71,1,1,-31.0,False,True,True,True,True,True,False,Completed
DEL000000487,ORD000000487,SHP000000487,2026-01-23,2026-01-24 10:07:11,2026-01-24 09:16:11,CUST000449,DRV00030,ROUTE00029,VEH00030,SO0008,,119.02,119.02,0.0,2713.94,1,1,-51.0,False,True,True,True,True,True,False,Completed
DEL000000488,ORD000000488,SHP000000488,2024-01-13,2024-01-14 22:00:42,,CUST001409,DRV00080,ROUTE00080,VEH00080,SO0020,CUSTOMER_CLOSED,137.71,0.0,137.71,0.0,1,0,,False,False,False,False,False,False,True,Missed
DEL000000489,ORD000000489,SHP000000489,2025-04-10,2025-04-11 16:25:20,2025-04-11 16:02:20,CUST000544,DRV00051,ROUTE00050,VEH00049,SO0013,,82.37,82.37,0.0,2282.58,1,1,-23.0,False,True,True,True,True,True,False,Completed
DEL000000490,ORD000000490,SHP000000490,2024-02-11,2024-02-12 16:26:56,2024-02-12 16:27:56,CUST001041,DRV00066,ROUTE00065,VEH00068,SO0017,,142.61,142.61,0.0,2113.52,1,1,1.0,False,True,True,True,True,True,False,Completed
DEL000000491,ORD000000491,SHP000000491,2026-01-30,2026-01-31 02:58:00,2026-01-31 03:12:00,CUST000107,DRV00005,ROUTE00007,VEH00007,SO0002,,50.42,50.42,0.0,1022.64,1,1,14.0,False,False,True,True,True,True,False,Completed
DEL000000492,ORD000000492,SHP000000492,2024-03-28,2024-03-29 00:04:20,2024-03-28 23:20:20,CUST000966,DRV00019,ROUTE00017,VEH00020,SO0005,,64.59,64.59,0.0,1324.86,1,1,-44.0,False,False,True,True,True,True,False,Completed
DEL000000493,ORD000000493,SHP000000493,2025-07-24,2025-07-25 19:43:15,2025-07-25 19:43:15,CUST002223,DRV00186,ROUTE00186,VEH00185,SO0047,,72.95,72.95,0.0,1824.88,1,1,0.0,False,True,True,True,True,True,False,Completed
DEL000000494,ORD000000494,SHP000000494,2026-05-31,2026-06-01 00:33:28,2026-06-01 00:31:28,CUST002101,DRV00145,ROUTE00147,VEH00148,SO0037,,70.82,70.82,0.0,1978.19,1,1,-2.0,False,False,True,True,True,True,False,Completed
DEL000000495,ORD000000495,SHP000000495,2025-07-20,2025-07-21 16:39:55,2025-07-21 16:31:55,CUST000741,DRV00021,ROUTE00023,VEH00023,SO0006,,140.85,140.85,0.0,2864.77,1,1,-8.0,False,False,True,True,True,True,False,Completed
DEL000000496,ORD000000496,SHP000000496,2024-11-24,2024-11-25 14:09:37,2024-11-25 15:30:37,CUST001483,DRV00150,ROUTE00152,VEH00150,SO0038,,160.48,160.48,0.0,3229.2,1,1,81.0,False,False,False,True,False,False,False,Completed
DEL000000497,ORD000000497,SHP000000497,2026-07-18,2026-07-19 17:41:40,2026-07-19 16:49:40,CUST000453,DRV00038,ROUTE00038,VEH00039,SO0010,,44.83,36.34,8.49,563.23,1,1,-52.0,False,False,True,False,False,True,False,Completed
DEL000000498,ORD000000498,SHP000000498,2026-05-11,2026-05-12 23:55:23,2026-05-13 00:07:23,CUST001031,DRV00115,ROUTE00113,VEH00116,SO0029,,56.72,56.72,0.0,1157.64,1,1,12.0,False,True,True,True,True,True,False,Completed
DEL000000499,ORD000000499,SHP000000499,2025-08-27,2025-08-28 04:29:55,2025-08-28 04:06:55,CUST001324,DRV00137,ROUTE00139,VEH00140,SO0035,,63.72,63.72,0.0,1223.76,1,1,-23.0,False,False,True,True,True,True,False,Completed
DEL000000500,ORD000000500,SHP000000500,2024-03-24,2024-03-25 00:11:23,2024-03-24 23:20:23,CUST002265,DRV00122,ROUTE00123,VEH00122,SO0031,,71.79,71.79,0.0,1533.63,1,1,-51.0,False,False,True,True,True,True,False,Completed
